sex,marriage,nr_dependants,income,income_other,bank_accounts,bank_accounts_sp,assets,age,default,credit_card
1,1,0,1000,0,1,1,0,43,0,0
1,2,0,443,0,1,1,0,39,0,0
1,5,1,350,0,0,0,0,40,0,1
2,1,0,1700,0,0,0,0,45,1,0
1,1,0,400,0,0,0,0,39,1,0
1,2,0,443,0,1,1,0,62,0,0
1,1,0,900,0,0,0,0,22,0,0
2,1,0,510,0,0,0,0,38,1,0
1,2,0,350,0,1,1,60000,60,0,1
1,1,0,350,0,1,1,0,72,0,0
1,2,4,360,0,0,0,0,37,0,0
1,1,4,450,0,1,1,18000,40,0,0
2,2,1,605,0,1,1,0,38,0,0
2,1,0,250,0,0,0,0,20,1,0
1,1,0,500,0,0,0,0,44,0,0
2,1,0,1276,360,0,0,0,41,0,0
2,2,0,800,0,1,1,0,28,0,1
2,2,0,350,0,1,1,0,72,1,0
2,2,1,370,0,0,0,0,52,0,0
2,1,1,407,0,0,0,0,34,0,0
1,2,2,892,0,0,0,45000,44,1,1
2,2,2,1439,0,1,1,0,49,0,0
1,2,0,700,0,1,1,0,25,0,0
2,2,1,1500,500,0,0,0,56,1,1
1,1,6,350,0,1,1,0,49,0,0
2,2,0,700,0,0,0,0,31,1,0
2,2,1,455,0,1,1,0,36,0,0
1,4,2,1000,0,1,1,0,64,1,0
2,2,0,580,0,0,0,0,32,0,0
1,2,0,450,0,0,0,0,27,0,0
1,6,0,401,0,1,1,0,32,1,0
1,4,0,350,0,0,0,0,71,1,0
2,1,0,819,0,0,0,0,48,1,0
1,2,3,350,0,0,0,0,43,0,0
2,1,0,350,0,0,0,0,20,0,0
1,2,1,414,0,0,0,0,46,0,0
2,2,0,250,0,0,0,0,32,0,0
2,2,0,459,323,1,1,0,35,1,0
2,2,0,1356.13,0,0,0,0,47,0,1
1,6,0,226,0,0,0,0,39,1,0
1,2,2,1415,0,1,1,0,57,0,1
2,2,2,493,0,0,0,0,50,0,0
1,1,0,380,0,0,0,0,66,0,0
1,2,2,800,0,0,0,0,25,1,1
1,2,0,900,0,1,1,0,18,0,0
2,1,0,239,0,0,0,0,35,0,0
2,2,0,370,0,1,1,0,29,0,0
2,2,1,517,0,0,0,0,26,0,0
2,2,0,515,0,1,1,0,25,1,0
2,2,2,650,0,1,1,0,28,0,0
2,1,1,608.57,0,0,0,50000,31,0,0
1,1,0,350,0,1,1,0,51,0,0
2,2,0,494,0,1,1,0,46,0,0
1,2,0,350,0,0,0,0,23,1,0
1,1,0,350,0,0,0,0,22,1,0
2,2,0,350,0,1,1,0,43,1,0
1,2,1,700,500,0,0,0,28,0,1
2,1,0,700,0,1,1,0,25,1,0
2,2,1,1412,0,1,1,0,51,0,0
2,2,1,800,0,0,0,0,38,0,0
1,1,0,308,0,0,0,0,30,0,0
2,1,0,350,0,1,1,0,28,0,0
1,2,0,574,0,1,1,20000,26,1,0
2,1,0,560,0,0,0,0,26,0,0
1,1,1,385,0,1,1,0,39,0,0
2,2,0,994,0,1,1,0,52,0,0
2,1,0,380,250,0,0,0,26,0,1
1,1,0,350,0,1,1,0,32,0,0
1,0,3,761,0,1,1,0,39,1,0
2,1,0,511,0,0,0,0,24,0,0
1,2,2,1233,0,1,1,0,44,0,0
1,5,3,350,0,0,0,0,41,0,1
2,1,0,800,0,0,0,0,30,1,0
2,2,0,1448,0,1,1,0,54,0,0
2,2,0,1807,0,0,0,0,49,0,0
1,1,0,375,0,0,0,0,45,0,0
1,6,0,350,0,0,0,0,44,1,0
2,1,0,700,0,0,0,0,37,0,0
1,4,0,700,0,0,0,0,82,0,0
2,2,2,593,0,0,0,0,30,0,0
1,1,0,459,0,0,0,0,22,0,0
1,1,0,2500,0,0,0,0,40,1,1
1,2,1,350,0,0,0,0,59,0,1
1,2,0,939,0,0,0,0,24,0,0
1,1,0,200,0,1,1,0,19,0,0
1,2,0,636,0,0,0,0,45,0,0
1,2,2,388,0,0,0,0,36,0,0
2,2,1,350,0,0,0,0,77,0,0
1,5,0,759,0,1,1,0,64,1,0
1,2,2,350,0,1,1,0,27,0,0
2,1,2,803,0,1,1,0,41,0,0
2,2,3,361,0,1,1,0,29,0,0
1,2,0,351,0,1,1,0,64,0,0
1,1,3,350,0,1,1,7000,65,0,0
1,1,0,350,0,1,1,0,38,0,0
1,2,0,350,0,0,0,0,23,1,0
1,1,0,350,0,0,0,0,44,0,0
1,1,0,350,300,0,0,0,39,0,0
2,1,0,350,0,0,0,0,67,1,0
2,0,5,848,0,1,1,0,47,1,0
2,2,0,350,0,1,1,0,63,0,0
2,6,2,611,0,0,0,0,30,1,0
2,2,0,445,0,0,0,0,62,0,0
2,1,0,471.27,0,0,0,0,22,0,0
1,2,0,365,0,0,0,0,64,0,0
2,6,2,726,713,1,1,30000,33,0,0
2,2,1,467,0,0,0,0,50,0,0
2,2,0,527,0,1,1,0,60,0,0
2,1,0,491,0,0,0,30000,20,0,0
1,5,2,516,0,0,0,0,38,0,1
2,1,0,455,0,0,0,0,38,1,1
1,2,0,800,250,1,1,0,22,0,1
2,6,4,447,0,0,0,0,52,0,0
1,4,0,350,0,1,1,0,77,0,0
1,2,0,330,0,0,0,0,61,0,0
1,1,0,350,0,1,1,0,51,0,0
1,2,0,400,0,0,0,0,47,0,0
1,3,0,266,0,0,0,0,59,0,0
1,2,0,3618,0,0,0,0,44,0,0
1,2,1,440,0,1,1,0,28,1,0
1,1,0,350,250,1,1,0,34,0,1
1,2,4,400,610,1,1,45000,30,0,0
2,2,0,580,500,0,0,0,43,1,0
2,2,0,2757,0,0,0,0,47,0,1
1,2,0,400,0,0,0,0,34,0,0
1,4,0,546,0,0,0,0,69,1,0
1,6,1,350,0,0,0,0,66,1,1
2,2,1,974,0,1,1,0,72,0,0
2,1,2,600,0,0,0,0,33,1,0
2,1,0,772,0,0,0,0,20,0,0
1,2,3,288,0,0,0,0,31,0,0
2,2,9,568.14,0,0,0,0,39,0,0
1,2,1,380,0,0,0,0,27,0,0
2,1,0,341.95,0,0,0,0,37,1,0
1,1,0,800,0,0,0,0,28,0,1
1,1,0,300,0,1,1,0,21,1,1
1,4,0,360,0,0,0,0,84,0,0
1,2,0,350,0,0,0,0,57,0,0
2,1,0,3360,0,1,1,0,55,0,0
1,1,0,350,0,0,0,0,32,0,0
2,2,4,1325,0,0,0,0,33,1,0
2,1,0,351.33,0,0,0,0,20,0,0
2,4,0,900,0,1,1,50000,59,0,0
1,1,0,878,0,0,0,0,67,0,0
1,2,0,350,1550,1,1,0,47,0,0
2,1,0,546,0,0,0,0,23,0,1
1,2,4,350,0,1,1,0,32,1,0
1,1,0,690,0,0,0,0,36,1,0
1,1,0,350,0,0,0,0,23,0,0
1,2,2,629,0,1,1,0,54,0,0
1,2,0,454,0,0,0,0,26,1,0
1,1,1,306,0,0,0,0,54,0,0
1,2,2,580,0,0,0,0,32,1,1
2,1,0,500,0,1,1,0,58,0,0
1,2,1,381,0,0,0,0,59,0,0
1,4,0,350,0,1,1,0,76,0,0
2,1,0,300,0,0,0,0,34,0,0
2,2,0,1200,500,0,0,0,37,0,0
1,5,2,1204,0,0,0,0,38,0,0
2,1,0,564.58,0,0,0,0,19,0,0
1,1,0,2000,0,0,0,0,39,1,1
1,2,2,350,0,0,0,0,46,0,0
1,6,2,702,0,0,0,0,44,0,1
1,2,0,350,350,0,0,0,44,1,0
1,2,0,629,0,0,0,0,37,0,0
1,2,0,520,0,1,1,0,20,1,0
1,1,0,217.1,0,0,0,0,31,0,0
1,1,0,620,0,1,1,0,56,0,1
1,1,0,502,0,0,0,0,49,1,0
2,1,0,425,0,0,0,0,23,0,0
1,2,1,350,0,0,0,0,55,0,0
1,1,0,388,0,0,0,0,26,0,0
1,2,3,305,0,0,0,0,62,0,0
1,2,0,577,0,0,0,0,71,0,0
1,4,1,605,0,0,0,0,33,1,0
1,1,0,408,0,1,1,0,20,1,0
2,1,0,450,0,1,1,0,34,1,0
1,2,0,500,0,1,1,0,31,1,0
1,4,1,350,0,0,0,0,52,0,0
1,1,0,400,0,0,0,0,43,0,1
1,2,1,297,0,0,0,0,25,0,1
1,1,0,637,0,0,0,0,26,1,0
1,2,1,676,0,0,0,0,32,0,0
1,2,0,800,0,1,1,0,59,1,0
1,4,0,351,0,0,0,0,60,0,0
2,2,1,366.1,0,0,0,0,25,0,1
1,1,2,526,0,1,1,0,37,0,0
2,1,0,381,0,0,0,0,25,1,0
1,2,0,2000,0,1,1,0,35,0,0
1,4,2,467,76,0,0,10000,39,0,0
2,2,1,401,0,1,1,0,35,1,0
1,2,0,282,0,0,0,0,51,1,1
1,1,0,350,0,0,0,0,18,0,0
1,1,3,625,0,0,0,0,29,0,0
1,2,0,372,0,0,0,0,35,0,0
1,2,3,1553.51,0,0,0,0,67,0,1
1,2,0,200,0,1,1,0,27,0,1
1,2,0,550,0,0,0,0,34,1,0
1,2,0,1600,0,0,0,0,35,1,0
2,2,0,292,0,0,0,0,75,0,0
2,2,1,395,0,1,1,0,24,1,0
2,2,1,393,0,0,0,0,34,0,0
1,1,0,350,0,0,0,0,75,0,0
2,2,1,672.59,0,0,0,0,39,0,0
1,2,1,350,0,0,0,0,26,0,0
1,2,0,600,0,0,0,0,52,0,1
1,1,0,380,200,0,0,0,22,0,1
2,2,0,1169,0,0,0,0,31,0,0
1,7,0,500,0,0,0,0,28,0,0
1,2,0,490,200,0,0,0,64,0,0
2,2,0,300,0,0,0,0,71,0,0
1,2,0,350,0,1,1,0,21,1,0
1,2,0,270,0,0,0,0,57,0,0
1,2,0,570,0,1,1,0,37,0,0
1,1,0,350,0,1,1,0,47,0,0
2,5,0,444,0,1,1,0,42,0,0
1,2,4,1200,0,0,0,0,37,1,0
1,2,0,428.73,0,0,0,0,17,0,0
1,1,0,367.5,0,0,0,0,28,0,0
2,2,2,654,0,1,1,0,39,1,0
2,2,0,852,0,0,0,0,51,1,1
1,7,0,1037,0,1,1,0,55,1,0
1,1,0,1000,0,1,1,0,35,0,0
1,4,2,1950,0,0,0,0,57,0,0
1,2,2,650,0,1,1,30000,36,0,0
1,2,0,320,0,0,0,0,33,1,0
1,4,2,1140,0,1,1,0,40,0,0
1,2,0,566.69,0,0,0,0,26,0,0
2,2,0,1800,0,1,1,0,43,0,1
1,4,2,830,0,1,1,0,80,0,0
1,4,0,950,0,0,0,0,56,0,1
1,4,0,350,0,1,1,0,68,0,0
1,4,0,473,425.61,0,0,0,65,0,1
1,5,0,992,0,0,0,0,51,1,0
1,4,0,885,350,0,0,0,66,0,0
1,2,0,380,0,0,0,0,40,0,0
2,1,0,300,0,0,0,0,35,1,0
2,2,0,500,0,0,0,0,56,0,0
2,2,0,576,0,0,0,0,61,0,0
1,2,2,350,0,1,1,0,46,1,0
2,6,3,350,1060,0,0,0,36,1,0
1,2,0,400,0,0,0,0,50,0,0
1,4,3,923,0,1,1,0,35,1,1
1,2,4,600,0,0,0,0,46,0,0
2,1,0,625,0,0,0,0,39,0,0
1,1,0,563,0,0,0,0,24,1,1
1,4,0,350,0,1,1,0,57,0,0
2,4,5,2000,0,1,1,0,62,0,1
1,2,0,350,0,0,0,0,21,0,0
1,3,0,840,0,1,1,0,55,0,1
1,6,2,2450,0,0,0,0,23,0,0
2,1,0,463,0,0,0,0,33,0,0
1,2,0,380,0,1,1,0,31,0,0
1,2,0,350,0,1,1,0,19,1,0
1,2,0,940,0,0,0,0,27,0,1
2,2,0,800,0,0,0,20000,45,0,0
2,2,0,660,0,1,1,0,77,1,0
1,1,0,500,0,0,0,0,30,0,0
1,5,0,1000,0,0,0,0,32,0,1
2,1,2,616,200,1,1,65000,30,0,1
1,2,0,350,0,0,0,0,33,0,1
1,4,0,789,0,0,0,0,76,0,0
2,2,2,1412,1370,0,0,0,53,0,0
1,1,0,550,0,0,0,0,49,0,0
1,1,0,1225,0,0,0,0,44,1,0
1,1,0,612,400,0,0,0,54,0,0
2,1,0,400,0,1,1,0,20,0,1
2,1,0,401,0,1,1,0,25,0,0
2,1,2,788,0,0,0,0,39,0,0
1,1,0,350,0,1,1,0,65,0,1
2,1,0,874,0,0,0,0,27,0,0
2,2,1,1001,0,0,0,0,30,1,1
1,1,0,508,300,1,1,0,31,0,0
1,3,1,719,0,1,1,0,60,1,0
1,1,0,665,0,1,1,0,45,1,1
1,4,0,350,0,1,1,0,52,0,0
2,1,0,350,0,1,1,0,43,1,0
1,2,0,573,0,0,0,0,38,0,0
1,1,1,1200,0,1,1,0,26,0,0
2,1,0,900,0,0,0,0,64,1,0
1,2,0,380,0,0,0,0,42,0,0
2,2,1,529,0,0,0,0,43,0,0
1,1,0,350,0,1,1,0,70,0,0
1,2,6,1400,0,1,1,0,69,0,0
1,1,0,350,0,0,0,0,57,0,0
1,2,2,686,0,0,0,0,34,0,0
1,4,3,1000,0,0,0,0,48,0,0
1,2,1,664,0,1,1,0,31,1,0
2,1,0,800,0,0,0,0,20,0,0
2,1,1,400,0,0,0,0,32,0,0
2,1,0,408,0,1,1,0,22,0,0
1,1,1,418,0,0,0,0,21,1,0
1,3,3,561,0,0,0,0,30,0,0
2,6,0,377,0,1,1,0,40,0,0
2,4,0,350,0,0,0,35000,58,0,0
2,2,1,516,0,0,0,0,28,1,0
1,1,0,684,0,1,1,0,50,0,0
1,4,2,599,300,1,1,0,47,1,0
2,2,2,898,0,0,0,0,53,0,0
2,1,0,500,0,1,1,0,20,0,0
2,2,0,451,0,0,0,0,28,0,0
1,1,0,351,0,0,0,0,20,0,0
1,1,0,381,0,0,0,0,68,0,0
1,1,0,470,0,0,0,0,22,1,0
2,2,0,1768,0,1,1,0,61,0,0
1,2,0,700,0,1,1,0,37,0,0
1,1,0,700,0,0,0,30000,39,1,1
1,1,1,680,0,1,1,0,22,1,1
2,2,1,666,0,0,0,0,31,0,0
1,6,0,679.08,0,0,0,0,50,0,0
2,1,1,407,0,0,0,0,30,0,0
1,2,0,380,0,0,0,0,48,0,1
1,1,5,500,0,0,0,0,39,0,0
1,7,0,1045,0,0,0,0,53,0,1
1,2,0,344,0,0,0,0,72,0,0
2,1,0,1100,1100,0,0,0,25,1,0
1,1,0,491.21,0,0,0,0,40,0,0
1,2,1,180,0,0,0,0,29,1,0
2,1,2,1241.1,0,0,0,0,26,1,0
1,4,0,1300,0,0,0,0,48,0,0
1,2,0,350,0,1,1,0,35,1,0
1,1,0,350,0,1,1,0,21,0,0
1,2,0,1100,0,1,1,0,40,0,0
2,2,2,1000,0,1,1,0,44,1,0
2,2,0,782,0,0,0,0,27,0,0
1,7,0,200,0,1,1,0,54,1,0
2,1,0,1400,0,1,1,0,35,0,1
1,1,0,892,0,1,1,0,50,0,1
1,2,0,350,267,0,0,0,49,0,0
1,1,0,800,0,1,1,0,36,0,0
1,1,0,700,0,0,0,0,38,0,0
1,2,0,300,0,0,0,0,29,1,0
1,2,0,1923,0,0,0,0,42,0,0
1,2,2,550,0,0,0,0,27,1,0
2,2,0,1102.23,0,0,0,0,65,0,0
1,5,0,300,0,1,1,0,56,0,1
2,2,0,593,0,0,0,0,47,0,0
1,1,0,388,0,0,0,0,38,1,0
2,2,0,1025,0,0,0,25000,34,0,1
1,2,0,200,0,0,0,0,53,0,0
2,2,0,870,0,0,0,0,41,0,1
1,1,1,350,0,0,0,0,38,1,0
2,2,0,1901,0,1,1,0,33,1,1
2,2,0,1402,0,0,0,0,66,0,0
2,2,0,1045,0,1,1,0,34,0,1
1,5,0,1112.19,0,0,0,0,47,0,0
1,2,2,430,0,1,1,0,35,0,0
1,2,0,1100,0,1,1,0,48,1,1
1,2,0,350,0,0,0,0,49,0,0
2,2,2,395,0,1,1,0,40,0,0
1,1,3,215,0,0,0,0,31,0,0
1,2,5,350,0,1,1,0,67,0,0
2,2,0,700,0,1,1,0,38,0,0
2,1,0,480,0,0,0,0,19,1,0
1,2,0,350,0,1,1,0,39,0,0
1,2,0,250,0,1,1,0,29,0,0
1,2,0,550,0,0,0,0,58,0,0
2,1,0,969,0,1,1,0,34,1,1
2,2,5,380,0,0,0,0,54,0,0
1,1,0,350,0,0,0,0,29,0,0
2,2,4,1743,0,0,0,0,41,0,0
1,4,0,975,629,1,1,0,77,0,1
1,1,0,380,0,0,0,0,18,1,0
1,2,4,332,600,0,0,0,45,1,1
1,1,1,558,0,1,1,20000,30,0,0
1,2,1,260,0,0,0,0,52,0,0
1,4,0,240,0,0,0,0,49,1,0
2,2,0,450,0,0,0,0,35,1,0
1,4,0,780,0,1,1,0,41,0,0
1,1,0,250,0,1,1,0,50,0,0
1,2,3,1383,0,0,0,0,31,0,1
1,2,1,350,0,0,0,0,31,0,0
2,2,2,1040,0,0,0,0,40,1,0
1,2,0,350,0,0,0,0,52,0,0
1,2,1,424,350,1,1,0,43,0,0
1,1,0,200,0,0,0,0,26,0,1
1,2,0,525,0,1,1,0,47,0,1
1,2,0,500,0,1,1,0,32,0,0
2,2,0,762,0,1,1,30000,40,0,0
1,4,0,1584,1978.62,0,0,0,53,1,0
2,2,0,896,0,0,0,0,51,0,0
2,1,3,329,0,0,0,0,28,0,0
1,1,0,350,0,0,0,0,20,0,0
2,2,2,3300,0,1,1,0,46,0,0
1,1,0,400,0,0,0,0,27,0,0
2,2,0,725.94,0,0,0,0,54,0,1
1,2,0,520,0,0,0,0,39,0,0
1,2,1,375,0,0,0,0,37,0,0
2,1,0,563,0,0,0,0,22,0,0
2,6,0,550,0,0,0,0,35,0,0
1,2,1,525,0,1,1,0,34,0,1
2,1,0,350,0,0,0,0,42,0,0
1,6,0,250,0,0,0,0,61,0,0
2,1,0,531,0,1,1,0,24,0,1
1,2,0,380,0,0,0,0,24,0,0
1,6,4,300,0,0,0,0,33,1,0
1,1,1,442,0,1,1,0,25,0,0
2,2,1,829,0,0,0,0,26,0,0
1,2,0,350,0,0,0,0,31,0,0
2,2,0,1860,0,0,0,0,70,1,1
2,2,0,500,0,0,0,0,55,0,0
1,6,2,420,0,0,0,0,38,0,0
2,2,0,1630,0,0,0,0,42,1,0
1,1,1,350,0,0,0,0,72,1,0
1,2,1,500,0,0,0,0,39,0,0
2,2,1,1050,0,1,1,0,36,1,0
1,3,0,400,0,1,1,0,38,0,1
2,1,1,290,0,0,0,0,49,0,0
1,1,0,350,0,1,1,0,27,1,1
2,2,0,1427,843,0,0,0,61,0,1
1,2,1,262,0,0,0,0,18,1,0
1,1,1,700,0,0,0,25000,35,1,1
2,1,1,492.12,0,0,0,0,23,1,0
1,2,0,800,0,1,1,0,32,0,0
2,2,0,600,0,0,0,0,43,0,0
1,4,0,449,0,1,1,0,79,0,0
2,2,0,969,0,0,0,0,22,0,1
1,1,0,550,0,1,1,0,22,1,0
1,1,0,351,0,1,1,0,73,0,0
1,2,0,400,0,0,0,0,37,0,0
2,2,1,350,100,0,0,0,60,0,0
2,2,0,1000,0,1,1,0,35,0,0
1,1,0,350,0,0,0,0,46,0,1
1,5,0,1200,0,0,0,0,62,1,1
1,1,2,900,0,1,1,0,53,0,1
1,2,0,990,0,0,0,0,47,0,1
1,2,0,1907,0,0,0,0,41,1,0
1,1,0,1500,0,0,0,0,52,1,0
2,2,4,446.51,0,0,0,0,61,0,0
1,2,0,1200,0,1,1,0,40,1,0
1,2,1,371,0,0,0,0,20,1,0
2,2,0,579,300,0,0,0,47,0,0
2,2,0,452,0,0,0,0,48,0,0
1,0,0,350,0,1,1,0,42,0,0
2,2,0,581,0,1,1,0,46,1,0
1,2,1,745,0,1,1,0,35,0,0
2,1,0,700,0,0,0,12000,47,1,0
2,2,0,1667,0,1,1,0,32,0,0
2,2,0,1000,0,0,0,0,44,0,0
1,1,0,200,0,0,0,0,42,0,1
1,1,0,350,0,1,1,0,56,0,0
1,1,0,880,0,0,0,0,47,0,0
2,2,0,1356.7,0,0,0,0,52,1,0
1,2,0,350,0,0,0,0,63,0,0
1,1,3,518,0,0,0,0,46,0,0
1,1,0,487,0,0,0,0,40,0,1
2,2,0,1532.79,0,0,0,0,63,0,0
2,2,0,1800,0,0,0,35000,47,0,0
1,2,0,416,0,1,1,0,30,0,0
1,1,0,350,0,0,0,0,26,0,1
1,4,0,276,0,0,0,0,61,0,0
2,2,0,830,0,1,1,0,53,0,0
2,2,1,600,0,1,1,0,29,1,0
1,5,0,1602,0,0,0,0,65,0,0
1,1,0,525,0,0,0,0,24,0,0
1,2,0,381,0,0,0,0,61,0,0
2,2,0,380,0,1,1,0,45,0,0
2,2,2,958,0,1,1,0,44,1,0
2,6,0,1606.8,0,0,0,0,51,1,0
2,2,0,646,0,0,0,0,37,0,0
1,2,2,350,250,0,0,0,27,1,0
2,2,0,500,0,1,1,0,47,0,0
1,1,0,420,0,0,0,0,21,0,0
1,2,2,400,0,0,0,0,31,0,0
1,1,0,359,0,0,0,0,41,0,1
1,4,0,269,0,0,0,0,48,0,0
2,2,0,537.75,0,0,0,0,40,0,0
2,1,2,1428,0,0,0,0,60,0,0
1,2,2,619,0,0,0,0,45,0,1
1,2,3,347,0,0,0,0,32,0,0
2,2,2,1626,0,0,0,0,55,0,0
1,2,2,957,0,1,1,0,42,0,0
1,1,0,1290,0,1,1,0,42,0,0
2,2,0,450,0,1,1,0,45,0,0
2,2,4,414,0,0,0,0,59,0,0
1,4,0,350,0,0,0,0,41,0,0
2,2,1,500,0,0,0,0,54,0,1
1,2,3,338,0,1,1,0,42,0,0
2,2,0,584,0,1,1,0,31,0,0
2,2,0,338,0,1,1,0,40,0,0
2,2,1,293,0,1,1,0,24,1,0
2,1,0,310,0,0,0,0,39,0,0
1,4,0,350,0,1,1,0,74,0,0
2,2,1,300,200,1,1,0,79,1,0
1,1,0,1200,0,0,0,0,46,0,0
1,1,0,1908,0,0,0,0,28,1,0
1,4,0,400,0,0,0,0,79,1,0
1,1,0,338,0,0,0,0,44,0,0
2,2,0,455,0,0,0,0,42,0,1
2,4,0,696,0,0,0,0,80,0,0
1,2,0,1460,0,1,1,0,46,1,0
1,3,0,722,0,0,0,45000,63,0,1
1,1,1,561,0,0,0,0,22,0,0
1,2,0,650,520,1,1,0,34,0,1
1,2,0,1600,0,0,0,0,54,1,0
1,6,1,350,780,1,1,70000,39,1,0
1,4,0,350,350,1,1,0,72,0,0
2,2,0,600,0,0,0,0,43,1,0
1,5,0,350,0,1,1,0,47,0,0
2,2,1,661,0,0,0,0,43,0,1
2,0,0,521,0,1,1,0,45,0,0
1,1,0,900,0,0,0,0,67,1,0
1,2,0,642,0,0,0,0,39,0,1
1,2,1,402,0,0,0,0,36,0,0
2,2,3,700,0,1,1,0,44,0,0
2,2,1,500,0,0,0,0,50,0,0
1,1,0,500,0,1,1,0,28,0,0
1,2,0,440,0,1,1,0,43,0,0
2,1,2,819,0,1,1,0,35,0,1
1,4,1,458.03,0,0,0,0,73,1,0
1,2,0,1400,0,1,1,0,38,1,0
1,2,0,218,0,1,1,0,21,0,0
1,1,2,539,0,0,0,0,25,0,0
1,4,3,350,0,0,0,0,66,0,0
1,1,2,1000,0,0,0,0,26,0,0
1,2,1,708,0,0,0,0,43,1,0
2,2,0,572,0,1,1,0,42,0,0
1,2,0,400,0,0,0,0,30,0,0
2,1,0,1092,0,0,0,0,28,1,0
1,1,0,750,0,0,0,0,49,0,0
1,1,5,350,0,1,1,0,35,0,1
1,2,1,1800,0,0,0,0,53,0,0
2,2,0,694,0,0,0,0,39,0,0
1,2,1,350,0,0,0,0,26,0,0
1,2,0,1229.64,0,0,0,0,35,1,0
2,2,3,683,0,0,0,0,45,0,0
2,1,0,918,0,1,1,0,28,1,0
1,1,0,486,0,0,0,0,52,0,0
2,2,2,1200,0,0,0,0,44,0,0
1,7,3,700,0,0,0,0,32,1,0
1,2,1,500,0,0,0,0,31,1,0
2,2,0,2943,0,1,1,0,38,0,1
1,2,1,655,0,0,0,0,42,0,0
1,4,0,350,0,1,1,0,37,0,0
1,2,0,520,0,0,0,0,23,0,0
1,2,0,380,0,0,0,0,60,0,0
2,2,0,927,0,0,0,0,41,0,0
1,4,1,207,0,0,0,0,71,0,0
1,2,3,543,0,1,1,0,30,0,0
2,1,2,203,0,0,0,0,29,1,0
1,2,0,434.52,0,0,0,0,29,1,1
2,1,2,400,0,0,0,0,39,1,0
2,5,0,700,0,0,0,0,51,0,0
2,2,0,590,0,0,0,28000,28,0,1
1,2,0,400,0,0,0,0,47,0,0
1,2,0,556,0,0,0,0,47,0,1
1,1,2,380,0,1,1,0,39,1,0
1,1,0,350,0,0,0,0,44,1,0
1,1,0,1300,0,0,0,0,55,0,0
1,6,1,466,0,0,0,0,18,0,0
1,2,0,1692,139,1,1,0,29,0,0
2,1,0,1367,0,0,0,0,54,0,0
1,2,0,450,300,0,0,0,46,1,0
2,1,0,1565,0,0,0,0,25,0,0
1,2,0,350,0,1,1,0,56,0,0
1,2,2,400,0,0,0,0,51,0,0
1,1,0,350,0,1,1,0,20,1,0
1,6,3,600,0,1,1,0,43,0,0
2,1,0,350,0,0,0,0,27,1,1
2,1,0,663,0,1,1,0,37,1,0
1,2,0,1683,0,1,1,0,23,0,0
1,2,0,350,0,0,0,0,41,0,0
2,5,0,551,0,0,0,0,40,1,0
2,2,0,1200,0,0,0,0,40,1,0
2,1,0,1000,0,1,1,0,51,0,0
1,1,1,505,0,1,1,0,50,0,0
1,2,6,1267,0,1,1,0,14,1,0
1,1,0,350,0,0,0,0,58,1,0
1,1,0,350,0,1,1,0,67,0,0
1,2,0,250,0,0,0,0,53,0,0
1,5,0,530,0,1,1,0,64,1,0
2,2,0,350,0,1,1,0,27,1,0
1,2,0,400,0,1,1,0,30,0,0
1,5,0,600,0,1,1,0,46,1,0
1,4,0,760,0,0,0,0,47,0,0
1,2,3,700,0,0,0,0,37,1,0
2,1,0,261,0,0,0,0,22,1,0
1,1,0,424.88,0,0,0,0,37,0,1
2,2,0,500,0,0,0,0,41,0,0
1,1,1,420,0,0,0,0,21,0,0
2,2,0,1200,0,0,0,0,47,1,0
2,2,0,867,0,0,0,0,37,0,0
1,3,0,950,0,1,1,0,55,0,0
1,2,2,350,0,1,1,0,69,0,0
1,1,1,372,0,1,1,0,24,0,1
1,1,0,1800,0,0,0,0,34,1,0
1,2,0,420,0,0,0,0,25,1,0
1,2,0,350,0,0,0,0,60,0,0
1,1,0,684.78,0,0,0,0,35,0,0
1,1,0,350,0,1,1,0,53,0,0
2,1,0,950,955,0,0,0,46,0,1
1,2,0,600,800,0,0,0,35,0,0
1,2,0,300,0,0,0,0,28,0,0
2,6,0,1309,0,0,0,0,46,1,0
1,7,0,900,0,0,0,0,52,0,1
1,1,1,312,0,0,0,0,49,0,0
1,1,0,427,0,1,1,0,32,0,0
1,2,0,323,0,0,0,0,31,0,0
2,2,0,350,0,1,1,0,33,0,0
1,2,1,500,0,0,0,0,58,0,0
1,7,0,1640,649,1,1,0,68,0,0
1,2,0,350,0,0,0,0,56,0,0
1,1,0,351,0,0,0,0,66,0,1
2,2,0,300,0,0,0,0,28,0,0
1,4,0,645,0,0,0,0,56,0,0
2,2,0,907,0,0,0,0,35,0,0
1,3,2,470,0,0,0,0,42,1,0
1,4,0,268,0,0,0,0,52,0,0
1,2,1,630,0,1,1,0,27,1,0
2,1,0,350,0,0,0,0,66,1,0
2,2,0,900,0,0,0,0,26,0,0
1,1,0,400,0,1,1,0,22,0,0
2,1,0,600,0,1,1,0,31,0,0
1,4,0,354,0,1,1,0,74,0,0
2,1,0,566.1,0,0,0,0,35,0,0
2,2,1,825,0,1,1,0,29,1,1
2,1,3,499,0,0,0,0,29,0,1
1,1,1,422,0,0,0,0,27,0,0
2,2,0,2406.58,0,0,0,0,48,0,0
2,1,2,700,0,0,0,0,32,1,0
2,1,0,350,0,1,1,0,44,1,0
1,4,0,350,0,1,1,0,63,0,0
2,2,0,500,0,0,0,0,32,0,0
1,1,0,300,0,0,0,0,35,0,0
